vid_path,id_label,gloss,label
clips\102\49.MOV,102,WINE,WINE
clips\56\2.MOV,56,GRANDFATHER,GRANDFATHER
clips\8\51.MOV,8,WELCOME,YOU ARE WELCOME
clips\103\26.MOV,103,SUGAR,SUGAR
clips\84\51.MOV,84,DARK,DARK
clips\73\16.MOV,73,GREEN,GREEN
videos/46/15.mp4,46,SORRY,I AM SORRY.
clips\68\28.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
videos/3/35.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\80\11.MOV,80,GRAY,GRAY
videos/44/22.mp4,44,PROUD YOU,I AM PROUD OF YOU!
clips\69\24.MOV,69,BLIND,BLIND
clips\17\33.MOV,17,CORRECT,CORRECT
clips\79\49.MOV,79,ORANGE,ORANGE
clips\98\12.MOV,98,MILK,MILK
clips\20\22.MOV,20,ONE,ONE
clips\48\28.MOV,48,SUNDAY,SUNDAY
clips\40\5.MOV,40,NOVEMBER,NOVEMBER
clips\18\25.MOV,18,SLOW,SLOW
videos/31/25.mp4,31,HATE,I HATE YOU!
clips\96\46.MOV,96,COLD,COLD
clips\76\29.MOV,76,BLACK,BLACK
clips\98\49.MOV,98,MILK,MILK
clips\82\39.MOV,82,VIOLET,VIOLET
clips\69\10.MOV,69,BLIND,BLIND
clips\86\10.MOV,86,EGG,EGG
clips\60\44.MOV,60,COUSIN,COUSIN
clips\19\44.MOV,19,FAST,FAST
clips\62\35.MOV,62,BOY,BOY
clips\18\10.MOV,18,SLOW,SLOW
clips\2\27.MOV,2,GOOD EVENING,GOOD EVENING
clips\101\33.MOV,101,BEER,BEER
clips\21\39.MOV,21,TWO,TWO
videos/2/12.mp4,2,YOU SICK,YOU ARE SICK.
videos/3/18.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\81\42.MOV,81,PINK,PINK
clips\28\30.MOV,28,NINE,NINE
clips\52\16.MOV,52,FATHER,FATHER
clips\74\49.MOV,74,RED,RED
clips\50\27.MOV,50,TOMORROW,TOMORROW
clips\89\22.MOV,89,CHICKEN,CHICKEN
clips\66\4.MOV,66,DEAF,DEAF
clips\28\7.MOV,28,NINE,NINE
clips\9\28.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\21\0.MOV,21,TWO,TWO
videos/38/0.mp4,38,WORRY,I AM WORRIED.
clips\17\51.MOV,17,CORRECT,CORRECT
clips\40\8.MOV,40,NOVEMBER,NOVEMBER
clips\51\48.MOV,51,YESTERDAY,YESTERDAY
clips\72\24.MOV,72,BLUE,BLUE
clips\63\4.MOV,63,GIRL,GIRL
clips\7\32.MOV,7,THANK YOU,THANK YOU
clips\98\5.MOV,98,MILK,MILK
clips\94\42.MOV,94,CRAB,CRAB
clips\19\13.MOV,19,FAST,FAST
clips\6\16.MOV,6,NICE MEET,NICE TO MEET YOU
clips\38\4.MOV,38,SEPTEMBER,SEPTEMBER
clips\45\2.MOV,45,THURSDAY,THURSDAY
clips\29\10.MOV,29,TEN,TEN
clips\16\34.MOV,16,WRONG,WRONG
clips\34\39.MOV,34,MAY,MAY
videos/36/9.mp4,36,SCARED,I AM SCARED.
videos/7/33.mp4,7,YOU SICK,YOU ARE SICK!
videos/16/10.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
videos/19/17.mp4,19,YOU NOT SLOW,YOU ARE NOT SLOW.
clips\34\38.MOV,34,MAY,MAY
clips\68\33.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\32\23.MOV,32,MARCH,MARCH
clips\96\20.MOV,96,COLD,COLD
videos/50/15.mp4,50,FAIL EXAM,I FAILED THE EXAM.
videos/43/13.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
videos/30/9.mp4,30,MUCH HARD,THIS IS VERY HARD.
clips\104\48.MOV,104,SUGAR NONE,NO SUGAR
clips\23\33.MOV,23,FOUR,FOUR
videos/46/28.mp4,46,SORRY,I AM SORRY.
clips\28\22.MOV,28,NINE,NINE
videos/49/8.mp4,49,HEARTACHE,I AM HEARTBROKEN.
clips\97\27.MOV,97,JUICE,JUICE
videos/20/5.mp4,20,NOT HARD,THIS IS NOT HARD.
videos/27/22.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\31\37.MOV,31,FEBRUARY,FEBRUARY
clips\15\43.MOV,15,YES,YES
clips\75\49.MOV,75,BROWN,BROWN
videos/37/12.mp4,37,NERVOUS,I AM NERVOUS.
clips\75\22.MOV,75,BROWN,BROWN
clips\72\36.MOV,72,BLUE,BLUE
clips\26\32.MOV,26,SEVEN,SEVEN
clips\52\44.MOV,52,FATHER,FATHER
clips\12\31.MOV,12,KNOW,KNOW
clips\92\17.MOV,92,LONGANISA,LONGANISA
clips\20\49.MOV,20,ONE,ONE
clips\94\26.MOV,94,CRAB,CRAB
clips\67\51.MOV,67,H H,HARD OF HEARING
videos/50/26.mp4,50,FAIL EXAM,I FAILED THE EXAM.
clips\27\0.MOV,27,EIGHT,EIGHT
clips\68\6.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\100\43.MOV,100,TEA,TEA
clips\71\5.MOV,71,MARRIED,MARRIED
clips\98\24.MOV,98,MILK,MILK
clips\74\51.MOV,74,RED,RED
clips\47\46.MOV,47,SATURDAY,SATURDAY
clips\34\41.MOV,34,MAY,MAY
videos/37/14.mp4,37,NERVOUS,I AM NERVOUS.
clips\97\20.MOV,97,JUICE,JUICE
clips\18\4.MOV,18,SLOW,SLOW
clips\76\31.MOV,76,BLACK,BLACK
clips\11\0.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
videos/28/5.mp4,28,MUCH TIRED,I AM SO TIRED.
clips\59\25.MOV,59,AUNTIE,AUNTIE
clips\59\30.MOV,59,AUNTIE,AUNTIE
clips\34\24.MOV,34,MAY,MAY
clips\71\16.MOV,71,MARRIED,MARRIED
clips\11\37.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\90\16.MOV,90,SPAGHETTI,SPAGHETTI
videos/15/8.mp4,15,GOOD NOON,GOOD NOON!
clips\42\7.MOV,42,MONDAY,MONDAY
clips\28\29.MOV,28,NINE,NINE
videos/50/12.mp4,50,FAIL EXAM,I FAILED THE EXAM.
clips\103\21.MOV,103,SUGAR,SUGAR
clips\37\43.MOV,37,AUGUST,AUGUST
clips\18\50.MOV,18,SLOW,SLOW
clips\51\46.MOV,51,YESTERDAY,YESTERDAY
clips\100\2.MOV,100,TEA,TEA
videos/10/30.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\44\1.MOV,44,WEDNESDAY,WEDNESDAY
videos/9/32.mp4,9,FINE,I AM FINE.
videos/25/6.mp4,25,HARD,THIS IS HARD.
clips\71\25.MOV,71,MARRIED,MARRIED
clips\46\36.MOV,46,FRIDAY,FRIDAY
clips\21\7.MOV,21,TWO,TWO
clips\7\20.MOV,7,THANK YOU,THANK YOU
videos/1/16.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\67\37.MOV,67,H H,HARD OF HEARING
clips\88\42.MOV,88,MEAT,MEAT
clips\88\41.MOV,88,MEAT,MEAT
clips\35\47.MOV,35,JUNE,JUNE
clips\92\1.MOV,92,LONGANISA,LONGANISA
clips\35\27.MOV,35,JUNE,JUNE
clips\48\37.MOV,48,SUNDAY,SUNDAY
clips\24\51.MOV,24,FIVE,FIVE
clips\102\13.MOV,102,WINE,WINE
clips\92\9.MOV,92,LONGANISA,LONGANISA
clips\54\28.MOV,54,SON,SON
videos/31/7.mp4,31,HATE,I HATE YOU!
clips\29\38.MOV,29,TEN,TEN
videos/37/26.mp4,37,NERVOUS,I AM NERVOUS.
videos/17/6.mp4,17,NOT LIKE YOU,I DO NOT LIKE YOU.
clips\53\36.MOV,53,MOTHER,MOTHER
videos/7/13.mp4,7,YOU SICK,YOU ARE SICK!
clips\60\36.MOV,60,COUSIN,COUSIN
clips\60\32.MOV,60,COUSIN,COUSIN
clips\29\51.MOV,29,TEN,TEN
clips\10\37.MOV,10,UNDERSTAND,UNDERSTAND
clips\76\41.MOV,76,BLACK,BLACK
clips\55\20.MOV,55,DAUGHTER,DAUGHTER
clips\78\14.MOV,78,YELLOW,YELLOW
clips\29\31.MOV,29,TEN,TEN
clips\23\3.MOV,23,FOUR,FOUR
videos/13/9.mp4,13,HAPPY NEW FIREWORKS,HAPPY NEW YEAR!
clips\17\23.MOV,17,CORRECT,CORRECT
clips\34\31.MOV,34,MAY,MAY
clips\5\0.MOV,5,FINE,I AM FINE
clips\31\0.MOV,31,FEBRUARY,FEBRUARY
clips\26\39.MOV,26,SEVEN,SEVEN
clips\93\25.MOV,93,SHRIMP,SHRIMP
clips\70\12.MOV,70,DEAF BLIND,DEAF BLIND
clips\36\14.MOV,36,JULY,JULY
clips\47\38.MOV,47,SATURDAY,SATURDAY
clips\72\48.MOV,72,BLUE,BLUE
clips\11\10.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\35\36.MOV,35,JUNE,JUNE
clips\23\39.MOV,23,FOUR,FOUR
videos/15/33.mp4,15,GOOD NOON,GOOD NOON!
clips\92\46.MOV,92,LONGANISA,LONGANISA
clips\12\16.MOV,12,KNOW,KNOW
videos/42/7.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\49\2.MOV,49,TODAY,TODAY
clips\37\44.MOV,37,AUGUST,AUGUST
clips\8\21.MOV,8,WELCOME,YOU ARE WELCOME
clips\65\44.MOV,65,WOMAN,WOMAN
clips\98\11.MOV,98,MILK,MILK
videos/39/7.mp4,39,SHOCKED,I AM SHOCKED!
videos/9/1.mp4,9,FINE,I AM FINE.
clips\75\19.MOV,75,BROWN,BROWN
videos/10/0.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\46\22.MOV,46,FRIDAY,FRIDAY
videos/11/36.mp4,11,JOHN LIKE MARY,DOES JOHN LIKE MARY?
clips\11\43.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\68\10.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\65\21.MOV,65,WOMAN,WOMAN
clips\104\26.MOV,104,SUGAR NONE,NO SUGAR
clips\82\23.MOV,82,VIOLET,VIOLET
clips\85\11.MOV,85,BREAD,BREAD
clips\10\39.MOV,10,UNDERSTAND,UNDERSTAND
clips\46\38.MOV,46,FRIDAY,FRIDAY
videos/1/29.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\21\8.MOV,21,TWO,TWO
clips\19\12.MOV,19,FAST,FAST
clips\76\12.MOV,76,BLACK,BLACK
clips\38\38.MOV,38,SEPTEMBER,SEPTEMBER
clips\82\35.MOV,82,VIOLET,VIOLET
clips\92\42.MOV,92,LONGANISA,LONGANISA
clips\102\9.MOV,102,WINE,WINE
clips\88\45.MOV,88,MEAT,MEAT
clips\29\39.MOV,29,TEN,TEN
videos/36/16.mp4,36,SCARED,I AM SCARED.
clips\85\12.MOV,85,BREAD,BREAD
clips\39\35.MOV,39,OCTOBER,OCTOBER
clips\28\5.MOV,28,NINE,NINE
clips\100\38.MOV,100,TEA,TEA
clips\2\35.MOV,2,GOOD EVENING,GOOD EVENING
clips\66\51.MOV,66,DEAF,DEAF
clips\40\6.MOV,40,NOVEMBER,NOVEMBER
videos/1/0.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\17\24.MOV,17,CORRECT,CORRECT
clips\26\5.MOV,26,SEVEN,SEVEN
videos/30/20.mp4,30,MUCH HARD,THIS IS VERY HARD.
videos/22/28.mp4,22,LIKE YOU,I LIKE YOU.
clips\81\39.MOV,81,PINK,PINK
clips\58\6.MOV,58,UNCLE,UNCLE
clips\24\3.MOV,24,FIVE,FIVE
clips\103\27.MOV,103,SUGAR,SUGAR
videos/2/9.mp4,2,YOU SICK,YOU ARE SICK.
clips\99\37.MOV,99,COFFEE,COFFEE
clips\20\38.MOV,20,ONE,ONE
clips\58\26.MOV,58,UNCLE,UNCLE
videos/20/3.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\9\20.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\70\37.MOV,70,DEAF BLIND,DEAF BLIND
clips\101\12.MOV,101,BEER,BEER
videos/39/30.mp4,39,SHOCKED,I AM SHOCKED!
videos/2/10.mp4,2,YOU SICK,YOU ARE SICK.
clips\44\18.MOV,44,WEDNESDAY,WEDNESDAY
clips\85\28.MOV,85,BREAD,BREAD
videos/1/9.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
videos/46/26.mp4,46,SORRY,I AM SORRY.
clips\65\3.MOV,65,WOMAN,WOMAN
clips\42\26.MOV,42,MONDAY,MONDAY
clips\49\16.MOV,49,TODAY,TODAY
clips\23\35.MOV,23,FOUR,FOUR
clips\59\29.MOV,59,AUNTIE,AUNTIE
videos/32/35.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
clips\68\14.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\34\44.MOV,34,MAY,MAY
clips\99\9.MOV,99,COFFEE,COFFEE
clips\61\25.MOV,61,PARENTS,PARENTS
clips\20\21.MOV,20,ONE,ONE
clips\78\1.MOV,78,YELLOW,YELLOW
clips\88\33.MOV,88,MEAT,MEAT
videos/27/16.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\91\50.MOV,91,RICE,RICE
clips\47\23.MOV,47,SATURDAY,SATURDAY
clips\31\33.MOV,31,FEBRUARY,FEBRUARY
videos/31/32.mp4,31,HATE,I HATE YOU!
clips\90\33.MOV,90,SPAGHETTI,SPAGHETTI
clips\36\16.MOV,36,JULY,JULY
clips\92\47.MOV,92,LONGANISA,LONGANISA
clips\2\5.MOV,2,GOOD EVENING,GOOD EVENING
videos/28/10.mp4,28,MUCH TIRED,I AM SO TIRED.
clips\36\40.MOV,36,JULY,JULY
clips\56\49.MOV,56,GRANDFATHER,GRANDFATHER
videos/10/24.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\80\1.MOV,80,GRAY,GRAY
clips\53\10.MOV,53,MOTHER,MOTHER
clips\3\51.MOV,3,HELLO,HELLO
clips\35\3.MOV,35,JUNE,JUNE
clips\52\12.MOV,52,FATHER,FATHER
clips\66\29.MOV,66,DEAF,DEAF
videos/49/7.mp4,49,HEARTACHE,I AM HEARTBROKEN.
videos/16/21.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
clips\22\18.MOV,22,THREE,THREE
clips\5\1.MOV,5,FINE,I AM FINE
clips\87\27.MOV,87,FISH,FISH
videos/24/0.mp4,24,SLOW,YOU ARE SLOW.
clips\35\19.MOV,35,JUNE,JUNE
clips\88\43.MOV,88,MEAT,MEAT
clips\68\22.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\24\1.MOV,24,FIVE,FIVE
clips\42\12.MOV,42,MONDAY,MONDAY
videos/5/27.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\99\42.MOV,99,COFFEE,COFFEE
videos/28/33.mp4,28,MUCH TIRED,I AM SO TIRED.
videos/2/25.mp4,2,YOU SICK,YOU ARE SICK.
videos/18/36.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\61\28.MOV,61,PARENTS,PARENTS
videos/3/34.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\0\51.MOV,0,GOOD MORNING,GOOD MORNING
clips\81\9.MOV,81,PINK,PINK
clips\69\43.MOV,69,BLIND,BLIND
clips\93\43.MOV,93,SHRIMP,SHRIMP
clips\54\30.MOV,54,SON,SON
clips\75\9.MOV,75,BROWN,BROWN
clips\60\47.MOV,60,COUSIN,COUSIN
clips\13\21.MOV,13,NOT KNOW,DO NOT KNOW
clips\70\18.MOV,70,DEAF BLIND,DEAF BLIND
videos/44/6.mp4,44,PROUD YOU,I AM PROUD OF YOU!
videos/9/21.mp4,9,FINE,I AM FINE.
videos/25/3.mp4,25,HARD,THIS IS HARD.
clips\4\47.MOV,4,YOU HOW,HOW ARE YOU
clips\85\42.MOV,85,BREAD,BREAD
videos/27/27.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
videos/36/3.mp4,36,SCARED,I AM SCARED.
clips\30\23.MOV,30,JANUARY,JANUARY
clips\88\21.MOV,88,MEAT,MEAT
clips\69\20.MOV,69,BLIND,BLIND
clips\7\37.MOV,7,THANK YOU,THANK YOU
clips\74\2.MOV,74,RED,RED
clips\78\27.MOV,78,YELLOW,YELLOW
clips\24\47.MOV,24,FIVE,FIVE
clips\98\4.MOV,98,MILK,MILK
clips\41\53.MOV,41,DECEMBER,DECEMBER
clips\44\33.MOV,44,WEDNESDAY,WEDNESDAY
videos/13/30.mp4,13,HAPPY NEW FIREWORKS,HAPPY NEW YEAR!
clips\94\10.MOV,94,CRAB,CRAB
clips\62\38.MOV,62,BOY,BOY
videos/26/29.mp4,26,HEADACHE VERY,MY HEAD IS VERY PAINFUL.
clips\21\9.MOV,21,TWO,TWO
clips\31\1.MOV,31,FEBRUARY,FEBRUARY
videos/1/6.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\85\16.MOV,85,BREAD,BREAD
clips\26\22.MOV,26,SEVEN,SEVEN
clips\70\51.MOV,70,DEAF BLIND,DEAF BLIND
clips\39\0.MOV,39,OCTOBER,OCTOBER
clips\17\6.MOV,17,CORRECT,CORRECT
videos/3/31.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\83\7.MOV,83,LIGHT,LIGHT
videos/11/26.mp4,11,JOHN LIKE MARY,DOES JOHN LIKE MARY?
videos/22/36.mp4,22,LIKE YOU,I LIKE YOU.
clips\89\15.MOV,89,CHICKEN,CHICKEN
videos/43/34.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
clips\100\8.MOV,100,TEA,TEA
clips\34\46.MOV,34,MAY,MAY
videos/42/14.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\52\50.MOV,52,FATHER,FATHER
clips\43\11.MOV,43,TUESDAY,TUESDAY
clips\46\3.MOV,46,FRIDAY,FRIDAY
clips\68\46.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\94\19.MOV,94,CRAB,CRAB
clips\21\6.MOV,21,TWO,TWO
clips\91\7.MOV,91,RICE,RICE
clips\8\27.MOV,8,WELCOME,YOU ARE WELCOME
clips\65\16.MOV,65,WOMAN,WOMAN
clips\56\30.MOV,56,GRANDFATHER,GRANDFATHER
videos/25/4.mp4,25,HARD,THIS IS HARD.
videos/48/25.mp4,48,ALONE,I AM ALONE.
clips\38\37.MOV,38,SEPTEMBER,SEPTEMBER
clips\76\43.MOV,76,BLACK,BLACK
videos/20/22.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\66\38.MOV,66,DEAF,DEAF
clips\12\22.MOV,12,KNOW,KNOW
clips\74\47.MOV,74,RED,RED
clips\52\49.MOV,52,FATHER,FATHER
videos/29/9.mp4,29,YOU MUCH SLOW / MUCH SLOW,YOU ARE SO SLOW!
clips\22\3.MOV,22,THREE,THREE
clips\45\42.MOV,45,THURSDAY,THURSDAY
clips\59\47.MOV,59,AUNTIE,AUNTIE
videos/22/18.mp4,22,LIKE YOU,I LIKE YOU.
videos/41/28.mp4,41,THANK YOU,THANK YOU.
clips\5\27.MOV,5,FINE,I AM FINE
clips\62\3.MOV,62,BOY,BOY
clips\61\24.MOV,61,PARENTS,PARENTS
clips\48\24.MOV,48,SUNDAY,SUNDAY
videos/41/35.mp4,41,THANK YOU,THANK YOU.
clips\26\26.MOV,26,SEVEN,SEVEN
clips\96\27.MOV,96,COLD,COLD
clips\9\21.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
videos/31/22.mp4,31,HATE,I HATE YOU!
clips\68\29.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\47\43.MOV,47,SATURDAY,SATURDAY
clips\53\21.MOV,53,MOTHER,MOTHER
clips\12\24.MOV,12,KNOW,KNOW
clips\26\3.MOV,26,SEVEN,SEVEN
clips\104\34.MOV,104,SUGAR NONE,NO SUGAR
videos/30/0.mp4,30,MUCH HARD,THIS IS VERY HARD.
clips\46\14.MOV,46,FRIDAY,FRIDAY
videos/20/31.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\59\38.MOV,59,AUNTIE,AUNTIE
clips\104\44.MOV,104,SUGAR NONE,NO SUGAR
clips\90\34.MOV,90,SPAGHETTI,SPAGHETTI
clips\86\43.MOV,86,EGG,EGG
clips\63\19.MOV,63,GIRL,GIRL
clips\34\21.MOV,34,MAY,MAY
clips\57\31.MOV,57,GRANDMOTHER,GRANDMOTHER
videos/15/11.mp4,15,GOOD NOON,GOOD NOON!
clips\29\1.MOV,29,TEN,TEN
clips\96\45.MOV,96,COLD,COLD
clips\43\26.MOV,43,TUESDAY,TUESDAY
videos/43/28.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
videos/20/14.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\6\2.MOV,6,NICE MEET,NICE TO MEET YOU
videos/30/29.mp4,30,MUCH HARD,THIS IS VERY HARD.
videos/19/10.mp4,19,YOU NOT SLOW,YOU ARE NOT SLOW.
clips\94\50.MOV,94,CRAB,CRAB
clips\103\47.MOV,103,SUGAR,SUGAR
clips\75\14.MOV,75,BROWN,BROWN
videos/24/16.mp4,24,SLOW,YOU ARE SLOW.
videos/11/13.mp4,11,JOHN LIKE MARY,DOES JOHN LIKE MARY?
clips\35\43.MOV,35,JUNE,JUNE
videos/30/1.mp4,30,MUCH HARD,THIS IS VERY HARD.
clips\37\51.MOV,37,AUGUST,AUGUST
clips\99\29.MOV,99,COFFEE,COFFEE
clips\99\18.MOV,99,COFFEE,COFFEE
clips\10\33.MOV,10,UNDERSTAND,UNDERSTAND
videos/46/8.mp4,46,SORRY,I AM SORRY.
clips\28\50.MOV,28,NINE,NINE
videos/36/1.mp4,36,SCARED,I AM SCARED.
clips\76\36.MOV,76,BLACK,BLACK
videos/31/17.mp4,31,HATE,I HATE YOU!
clips\50\11.MOV,50,TOMORROW,TOMORROW
clips\40\27.MOV,40,NOVEMBER,NOVEMBER
videos/41/33.mp4,41,THANK YOU,THANK YOU.
videos/45/14.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\100\21.MOV,100,TEA,TEA
clips\100\3.MOV,100,TEA,TEA
clips\5\13.MOV,5,FINE,I AM FINE
clips\0\45.MOV,0,GOOD MORNING,GOOD MORNING
clips\84\8.MOV,84,DARK,DARK
clips\41\11.MOV,41,DECEMBER,DECEMBER
clips\28\34.MOV,28,NINE,NINE
clips\70\30.MOV,70,DEAF BLIND,DEAF BLIND
clips\91\27.MOV,91,RICE,RICE
clips\102\27.MOV,102,WINE,WINE
clips\16\47.MOV,16,WRONG,WRONG
clips\40\25.MOV,40,NOVEMBER,NOVEMBER
clips\90\8.MOV,90,SPAGHETTI,SPAGHETTI
videos/41/13.mp4,41,THANK YOU,THANK YOU.
clips\87\11.MOV,87,FISH,FISH
clips\64\10.MOV,64,MAN,MAN
clips\74\9.MOV,74,RED,RED
clips\27\3.MOV,27,EIGHT,EIGHT
videos/45/27.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\52\13.MOV,52,FATHER,FATHER
clips\36\20.MOV,36,JULY,JULY
clips\72\12.MOV,72,BLUE,BLUE
clips\90\43.MOV,90,SPAGHETTI,SPAGHETTI
clips\77\32.MOV,77,WHITE,WHITE
clips\26\45.MOV,26,SEVEN,SEVEN
clips\86\31.MOV,86,EGG,EGG
videos/22/8.mp4,22,LIKE YOU,I LIKE YOU.
videos/22/11.mp4,22,LIKE YOU,I LIKE YOU.
clips\11\23.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\99\14.MOV,99,COFFEE,COFFEE
videos/24/1.mp4,24,SLOW,YOU ARE SLOW.
clips\46\40.MOV,46,FRIDAY,FRIDAY
clips\27\44.MOV,27,EIGHT,EIGHT
clips\16\19.MOV,16,WRONG,WRONG
clips\18\6.MOV,18,SLOW,SLOW
clips\72\20.MOV,72,BLUE,BLUE
clips\15\33.MOV,15,YES,YES
videos/47/15.mp4,47,DOG DIE,MY DOG DIED.
clips\98\19.MOV,98,MILK,MILK
videos/24/12.mp4,24,SLOW,YOU ARE SLOW.
clips\8\41.MOV,8,WELCOME,YOU ARE WELCOME
clips\81\31.MOV,81,PINK,PINK
clips\34\19.MOV,34,MAY,MAY
clips\14\14.MOV,14,NO,NO
clips\99\4.MOV,99,COFFEE,COFFEE
clips\44\43.MOV,44,WEDNESDAY,WEDNESDAY
clips\13\0.MOV,13,NOT KNOW,DO NOT KNOW
videos/36/35.mp4,36,SCARED,I AM SCARED.
clips\22\1.MOV,22,THREE,THREE
clips\72\6.MOV,72,BLUE,BLUE
videos/42/34.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\104\43.MOV,104,SUGAR NONE,NO SUGAR
clips\7\15.MOV,7,THANK YOU,THANK YOU
clips\0\31.MOV,0,GOOD MORNING,GOOD MORNING
clips\94\49.MOV,94,CRAB,CRAB
clips\6\29.MOV,6,NICE MEET,NICE TO MEET YOU
clips\22\24.MOV,22,THREE,THREE
clips\57\48.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\93\10.MOV,93,SHRIMP,SHRIMP
videos/32/4.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
clips\50\22.MOV,50,TOMORROW,TOMORROW
clips\7\23.MOV,7,THANK YOU,THANK YOU
videos/28/15.mp4,28,MUCH TIRED,I AM SO TIRED.
clips\52\2.MOV,52,FATHER,FATHER
clips\83\48.MOV,83,LIGHT,LIGHT
clips\58\32.MOV,58,UNCLE,UNCLE
clips\49\40.MOV,49,TODAY,TODAY
clips\93\6.MOV,93,SHRIMP,SHRIMP
clips\72\46.MOV,72,BLUE,BLUE
clips\36\1.MOV,36,JULY,JULY
clips\51\4.MOV,51,YESTERDAY,YESTERDAY
clips\93\37.MOV,93,SHRIMP,SHRIMP
clips\41\51.MOV,41,DECEMBER,DECEMBER
clips\40\41.MOV,40,NOVEMBER,NOVEMBER
clips\63\44.MOV,63,GIRL,GIRL
clips\26\24.MOV,26,SEVEN,SEVEN
videos/30/6.mp4,30,MUCH HARD,THIS IS VERY HARD.
clips\60\30.MOV,60,COUSIN,COUSIN
clips\63\16.MOV,63,GIRL,GIRL
clips\53\23.MOV,53,MOTHER,MOTHER
clips\99\45.MOV,99,COFFEE,COFFEE
clips\87\29.MOV,87,FISH,FISH
clips\64\8.MOV,64,MAN,MAN
clips\94\1.MOV,94,CRAB,CRAB
clips\97\29.MOV,97,JUICE,JUICE
videos/15/4.mp4,15,GOOD NOON,GOOD NOON!
clips\32\32.MOV,32,MARCH,MARCH
videos/9/27.mp4,9,FINE,I AM FINE.
clips\86\32.MOV,86,EGG,EGG
clips\12\41.MOV,12,KNOW,KNOW
clips\69\2.MOV,69,BLIND,BLIND
clips\59\5.MOV,59,AUNTIE,AUNTIE
clips\68\51.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\21\29.MOV,21,TWO,TWO
clips\54\1.MOV,54,SON,SON
clips\98\10.MOV,98,MILK,MILK
videos/26/24.mp4,26,HEADACHE VERY,MY HEAD IS VERY PAINFUL.
clips\100\0.MOV,100,TEA,TEA
clips\92\48.MOV,92,LONGANISA,LONGANISA
videos/5/25.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\52\20.MOV,52,FATHER,FATHER
clips\72\44.MOV,72,BLUE,BLUE
clips\10\9.MOV,10,UNDERSTAND,UNDERSTAND
clips\78\37.MOV,78,YELLOW,YELLOW
